i,true_cluster_id,true_Jr,true_Jz,true_Jphi,true_energy,true_DM,true_ell_radian,true_bee_radian,true_HRV,true_pml,true_pmb,true_dist_kpc,true_parallax
0,0,523.774918772111,305.7870359784419,-432.18220372422365,-163890.59102734926,12.65402889251709,2.388200283050537,1.058665156364441,-82.12484741210938,12.893339157104492,1.210270881652832,3.3947346210479736,0.2945738434791565
1,1,257.75689936159256,646.950814635988,864.1001994884442,-152705.58917963106,13.346782684326172,0.36480847001075745,0.6328569054603577,-290.95477294921875,-17.53780746459961,-4.116721153259277,4.670426845550537,0.21411319077014923
2,1,320.73661426288334,538.2134149158552,829.4417948033181,-154255.6682405778,12.99007511138916,5.8100199699401855,-1.1153652667999268,220.06448364257812,-19.996990203857422,0.29858168959617615,3.9629175662994385,0.25233933329582214
3,2,526.6086214680101,594.8867061476117,-187.0072457149404,-162160.24553938027,12.827534675598145,2.993602991104126,1.366828441619873,26.93389129638672,11.981768608093262,8.767412185668945,3.677112579345703,0.2719525098800659
4,2,600.7141685055368,446.2906664279216,-213.93570938820818,-161912.37463760262,12.79365348815918,1.5472607612609863,1.3486074209213257,-91.98628234863281,9.381505966186523,11.322068214416504,3.6201837062835693,0.2762290835380554
5,2,488.41559775927726,659.5514151985332,-202.84179844617682,-161589.62660492642,12.973094940185547,3.1627423763275146,-1.2820427417755127,51.926597595214844,12.185824394226074,-5.784570217132568,3.9320499897003174,0.25432026386260986
6,3,263.1277652362764,455.18516841910485,-1044.55977533169,-153336.8317691388,13.246970176696777,5.852297306060791,0.806272566318512,-114.69878387451172,-1.6737600564956665,-7.429073810577393,4.460608005523682,0.22418469190597534
7,3,284.06596289658955,413.27501548119767,-1059.5436215742654,-153356.70379669685,12.901792526245117,0.17350831627845764,0.8500709533691406,-91.57818603515625,-4.675113201141357,-10.286901473999023,3.8050339221954346,0.26280975341796875
8,3,220.38316812956,551.0007179817,-1060.3598259443606,-151911.45709593414,13.19670581817627,5.509222507476807,1.0418506860733032,112.61929321289062,2.348479986190796,-4.003554344177246,4.358541011810303,0.22943457961082458
9,3,229.45944116654678,488.7220777024629,-1057.0496689747195,-153309.48887991026,12.144460678100586,5.309309959411621,0.898524284362793,-84.08164978027344,-0.6266269683837891,-15.567343711853027,2.6846776008605957,0.3724842071533203
10,4,529.0803123685482,242.302503386642,484.7609487514818,-164154.16715205705,13.3668212890625,4.724632740020752,-0.9295942783355713,174.26385498046875,5.244018077850342,8.852535247802734,4.713724136352539,0.21214649081230164
11,4,501.1331306214885,251.5745050822548,546.2876806005415,-163485.5381027516,13.394937515258789,4.38356351852417,0.3855469226837158,246.0430908203125,3.510765790939331,-8.340348243713379,4.775155544281006,0.20941726863384247
12,4,503.01273978855545,251.01644815477493,545.2105895000186,-163441.4336122373,13.010435104370117,2.7514827251434326,-1.0493663549423218,-65.28744506835938,15.787117004394531,-1.3648966550827026,4.000248908996582,0.24998444318771362
13,4,423.67371223468047,379.3784586753734,516.1672290660208,-163338.9170500717,13.02107048034668,5.970414638519287,-0.7939701676368713,128.66973876953125,-19.955101013183594,-7.265417575836182,4.019890308380127,0.24876300990581512
14,4,477.3705176944772,220.73335864903382,632.6201204970348,-163096.12594924917,12.014178276062012,5.038066864013672,-0.9151645302772522,251.5656280517578,5.501166343688965,19.01117515563965,2.5283408164978027,0.3955163061618805
15,5,737.0581902399862,75.25894013000921,-551.096908738371,-159307.33312360648,11.645759582519531,4.417111396789551,0.8616275787353516,155.77529907226562,-12.781660079956055,-20.815813064575195,2.133790969848633,0.4686494767665863
16,5,701.0240232991657,73.49218085834912,-587.2165319391625,-160036.8009539232,11.494205474853516,3.7458040714263916,-1.1636664867401123,104.27462768554688,5.480121612548828,25.09916114807129,1.9899446964263916,0.5025265216827393
17,5,712.2342226446332,60.91302418137944,-573.03251069408,-160447.1052721753,12.703180313110352,5.593146800994873,0.3673570454120636,177.7536163330078,4.001868724822998,-4.768918514251709,3.4724504947662354,0.2879810631275177
18,5,679.8039269000826,115.33819240792354,-517.0920006233936,-161113.21782811527,12.778149604797363,1.0980286598205566,0.5278772115707397,-173.6927490234375,-16.45872688293457,-1.2749817371368408,3.5944297313690186,0.27820825576782227
19,5,732.3555378892611,27.323667298808243,-571.9282446451871,-161208.61698865355,10.805092811584473,0.4658302664756775,-0.6198321580886841,-182.75599670410156,-5.163148880004883,-29.483428955078125,1.44883394241333,0.690210223197937
20,5,674.6691690731154,95.91611425635372,-634.4271627311765,-158973.6666148622,13.384446144104004,3.031862258911133,-0.7106525897979736,-32.839378356933594,8.53687572479248,0.03844258934259415,4.752139568328857,0.2104315310716629
21,6,480.1285557206081,203.66668250579195,-493.56767462679727,-167977.70372641692,12.243338584899902,3.4470055103302,-1.1486597061157227,60.15320587158203,14.84048843383789,-1.1164729595184326,2.809750556945801,0.3559034764766693
22,6,471.23187307535954,235.07902638025132,-441.18008626123805,-168346.58600229077,13.394083976745605,1.2368448972702026,-1.3141858577728271,21.874114990234375,-0.08948079496622086,-9.081336975097656,4.773278713226318,0.20949959754943848
23,6,432.23506996161973,320.07218645759986,-472.3182283161148,-166653.07045085076,13.468094825744629,1.4306532144546509,0.5019657611846924,-175.69989013671875,2.281848430633545,0.3353565037250519,4.938772201538086,0.20247948169708252
24,6,501.27066640883294,210.9596121164033,-437.60727624857094,-168318.00622470255,12.759145736694336,1.4013415575027466,-0.666188657283783,-160.594482421875,5.15789270401001,-4.242809295654297,3.5631089210510254,0.28065377473831177
25,6,414.43221047011264,308.30185628641004,-488.2099830725984,-167340.57765333948,12.656817436218262,5.3415093421936035,0.9378161430358887,155.356689453125,-13.59985065460205,-0.022964436560869217,3.3990964889526367,0.29419583082199097
26,6,544.7380343250252,216.01114813341485,-349.2363393090181,-168450.1926541444,10.583983421325684,0.686098575592041,0.8127657175064087,47.57736587524414,-42.32979202270508,10.779252052307129,1.308569312095642,0.7641933560371399
27,6,480.22916199986753,201.37218514045313,-494.6079726254988,-168013.52311024032,12.159860610961914,2.1354026794433594,-1.1255123615264893,-43.2823371887207,2.6172707080841064,-17.245237350463867,2.703784227371216,0.3698520064353943
28,7,572.1459023624797,20.502269951699645,-2148.981065256483,-132226.39921108886,11.044818878173828,1.6548892259597778,-0.47341886162757874,62.69805145263672,17.91219139099121,-2.8710176944732666,1.6179454326629639,0.6180678009986877
29,7,467.43600882668073,54.4934359191342,-2132.097291516431,-134317.1630482031,13.460502624511719,2.2159645557403564,-0.43493810296058655,-201.24819946289062,-3.4685933589935303,-2.4944143295288086,4.921534538269043,0.20318865776062012
30,7,475.19784045676505,58.26244107469247,-2229.8479257612935,-132286.7062682581,11.887998580932617,0.7159612774848938,0.3657432794570923,82.32109069824219,6.005369186401367,3.3859219551086426,2.3856115341186523,0.4191797375679016
31,7,481.17701944240736,16.27705252413209,-2291.395496682535,-132134.70239555533,11.87993049621582,4.357763290405273,-0.35972583293914795,-62.303279876708984,6.3740949630737305,-0.5778056383132935,2.3767642974853516,0.4207400679588318
32,7,498.9958581553135,31.210866293747934,-2232.9853960749747,-132257.98713159296,12.043108940124512,5.695887088775635,-0.3633030652999878,-93.04179382324219,5.0642242431640625,-2.699699640274048,2.5622518062591553,0.39028170704841614
33,7,496.89668508642615,23.33132391544346,-2253.470485543788,-132177.13551746533,11.151378631591797,6.007978916168213,0.4572112560272217,27.585220336914062,13.141192436218262,-2.3012404441833496,1.6993218660354614,0.5884700417518616
34,7,535.415777258662,36.75715596369253,-2175.5702014299745,-132263.28568224292,10.260974884033203,0.18322725594043732,-0.43417757749557495,-140.3951873779297,15.971001625061035,-2.850006580352783,1.1277039051055908,0.8867576122283936
35,7,542.1194856591352,53.56293213892664,-2230.273489274741,-130817.35048581331,13.152389526367188,3.31412672996521,-0.5318458676338196,-123.28900909423828,3.622746229171753,-2.0657997131347656,4.270492076873779,0.23416505753993988
36,8,998.3978400511041,100.1719817604028,-132.7585291110518,-157314.18483850654,12.609271049499512,1.393642544746399,0.6604106426239014,-212.55897521972656,-15.5244722366333,9.53914737701416,3.3254785537719727,0.3007085919380188
37,8,922.3803489049357,159.94281481083442,-156.41083703658163,-157934.0951479352,13.445135116577148,2.9571754932403564,0.5174211859703064,-2.7100963592529297,10.064778327941895,2.2651827335357666,4.886828422546387,0.20463170111179352
38,8,908.7113685553361,206.13400802195366,-95.45786618824056,-158186.09095353258,12.087444305419922,0.721039354801178,0.5786663293838501,-110.49768829345703,-27.516706466674805,-8.514400482177734,2.615103006362915,0.38239410519599915
39,8,935.8857946867126,184.49295546510734,-95.98501072214631,-157556.1452230363,13.20473861694336,5.949463844299316,-0.5575302839279175,-32.106964111328125,-17.163818359375,-10.561856269836426,4.374695301055908,0.228587344288826
40,8,891.9593233585302,259.8579592210692,-43.469020736884005,-158206.5001519639,13.260974884033203,0.6746567487716675,1.0282223224639893,-64.36123657226562,-16.439800262451172,-0.4919291138648987,4.489469051361084,0.22274349629878998
41,8,917.0660143141206,194.10547416932744,-96.48390325135915,-158125.8124226882,12.64666748046875,0.1072365939617157,0.9969285130500793,-33.80879211425781,-16.03469467163086,-13.4229154586792,3.3832459449768066,0.2955741286277771
42,8,973.635246132311,130.0691936917206,-64.13672140969,-158784.46391936563,13.299750328063965,4.655071258544922,-0.5325356125831604,148.90145874023438,6.8807172775268555,2.9645164012908936,4.5703558921813965,0.2188013345003128
43,8,941.1286947201962,141.88507380798737,-123.16614969154944,-158384.80136209668,12.4108304977417,5.741854667663574,-1.360099196434021,27.47037124633789,-22.06275177001953,-4.830845832824707,3.0350513458251953,0.3294837176799774
44,8,947.2184871680071,191.052033743802,-43.25617476557819,-158135.4029117836,12.978002548217773,6.230500221252441,0.5215369462966919,124.38954162597656,-11.581334114074707,-14.77463150024414,3.9409468173980713,0.2537461221218109
