i,true_cluster_id,HRV_error,parallax_error,we_parallax,we_dist_kpc,we_pmb,we_pml,pml_error,we_HRV,true_ell_radian,we_DM,we_energy,we_Jphi,we_Jz,we_Jr,true_bee_radian,pmb_error
0,0,1.0,0.027522063798074165,0.23988420339735536,4.168677994788816,14.22241390755168,3.862341317037471,0.03761808863985456,86.35383611203339,1.248881220817566,13.099991748973636,-148936.40525573172,-188.1676529670012,578.3856443619247,842.2555395157806,1.2299354076385498,0.03761808863985456
1,1,1.0,0.018,0.3546127309883054,2.8199777182646564,-9.98559589443097,14.544499178736402,0.024083189157584593,-115.90503494894828,2.3393285274505615,12.251228384020676,-170095.69992698738,113.50476171027253,70.44019140506245,772.0011006033316,-0.5659936666488647,0.024083189157584593
2,1,1.0,0.015174654372245619,0.4233951740936927,2.361859702677459,15.799498944011932,-13.971134672373768,0.021445133805120347,226.44642641527312,4.838402271270752,11.86627048213126,-169881.36244605557,200.98546955384828,126.42763167107258,677.643509188945,-0.9844059348106384,0.021445133805120347
3,2,1.0,0.018,0.24284866271642544,4.1177908447768585,-0.32445759351366776,12.8916500874584,0.024083189157584593,-199.7720836789095,2.511286497116089,13.073321418469162,-158737.5317404265,713.7223387614346,223.19107316348615,520.0247931675539,-0.3929969370365143,0.024083189157584593
4,2,1.0,0.018,0.3443499218500417,2.9040227296333825,-1.0384411422841338,19.603094194155993,0.024083189157584593,-173.0103740725943,2.1684110164642334,12.315000056207294,-160744.6915563271,581.7089696642786,222.7085469739457,554.0250203764291,0.4035656750202179,0.024083189157584593
5,2,1.0,0.016832505237993203,0.23229893186653447,4.304798097713777,5.081232018344064,-17.86119433343506,0.023200012297149235,232.87448474720023,5.411343574523926,13.16976393562079,-154963.7244589318,778.2277394734986,221.25706835808265,575.8318592438211,-0.9526808261871338,0.023200012297149235
6,3,1.0,0.018,0.7294783755543055,1.3708425547777676,20.92914468950022,1.2861024215528407,0.024083189157584593,-293.38703445838775,1.4275563955307007,10.684937888397785,-179368.06675966506,608.2168406226488,23.586312152339175,377.4165799235296,0.5428435206413269,0.024083189157584593
7,3,1.0,0.018,1.1226289825552096,0.8907662420436586,-47.76200663445924,-58.66520194300786,0.024083189157584593,103.03635188562532,5.718345642089844,9.748818749645865,-179084.5901225111,663.0790097478998,15.236171822404641,359.67286276908624,1.0331547260284424,0.024083189157584593
8,3,1.0,0.018,0.8692661635835606,1.1503956347242226,-32.84021190908416,-2.266822817882816,0.024083189157584593,270.9801674475815,4.843067646026611,10.30423612536972,-179119.39957926612,650.955743656577,17.729609700225488,362.3897130007405,0.6254734992980957,0.024083189157584593
9,3,1.0,0.018,0.49112338652888676,2.036148201102173,10.031459679472302,-0.8513472722408914,0.024083189157584593,301.43663998292055,4.88739013671875,11.544046924754108,-179344.75323771467,618.5770284408545,17.27411067412827,380.25837979533867,-0.38374537229537964,0.024083189157584593
10,4,1.0,0.01574244021579507,0.2371523682677003,4.216698350113833,7.483149174715921,-25.150650287526126,0.02195876999560379,-168.70742998169388,0.32932570576667786,13.124862670041397,-153829.98620611525,1466.071893729998,191.29343473014058,173.83372593193698,0.5354515910148621,0.02195876999560379
11,4,1.0,0.02084194383382214,0.2401615564262454,4.163863754385287,9.01697407166702,-19.077106377007137,0.028114630813599238,239.15764684543453,5.822109699249268,13.097482552695489,-169613.80251955008,1232.2838819769238,128.85921751282834,32.6574830062741,-0.43855151534080505,0.028114630813599238
12,4,1.0,0.01783060399533983,0.3847519580938983,2.599077091001967,-19.209956527606526,10.360641553247754,0.023923758507553874,-307.17908174200187,1.743460774421692,12.074095806316581,-162410.08959465596,1376.846846549469,140.5922186825707,73.51734599261931,-0.8108615279197693,0.023923758507553874
13,4,1.0,0.015130626458598981,0.3035972293250968,3.293837701427716,6.725627438627733,-24.05405957766848,0.021398537025170698,253.1131158454079,5.937276363372803,12.588510980982793,-166294.29810963714,1233.7078249067717,153.11247386050485,75.61858829268176,-0.6118245720863342,0.021398537025170698
14,4,1.0,0.01562005790762052,0.3161057009877061,3.163498781816946,6.589111140900236,-26.467499693618237,0.02191654937776078,10.864906221559218,6.209411144256592,12.500838357797113,-167852.58961764554,1102.117372616101,150.21049976129558,134.1035821434809,-1.20179283618927,0.02191654937776078
15,5,1.0,0.017200926293634823,0.4558175723795814,2.193860133078089,15.051345102828547,17.64120290381187,0.023590067175239916,-73.11564399262662,1.6159822940826416,11.706044680986858,-159640.14018141408,-400.4587797982474,81.16568196980323,812.7365099020294,0.7083181738853455,0.023590067175239916
16,5,1.0,0.015094293650749463,0.45134387590118724,2.2156055579646994,-1.0923542003982813,-25.323229113548805,0.021360084667151228,-169.2061334203556,1.1992082595825195,11.727462229634405,-161069.4478256302,-483.8494394686295,62.93404026096105,747.9827409504745,0.45440903306007385,0.021360084667151228
17,5,1.0,0.01547927474869753,0.24075797366407306,4.153548830724456,0.11125505463268072,10.182586166207091,0.021711176189565043,14.309454467594465,2.8659844398498535,13.092096602824768,-160811.16290211078,-585.2255822680287,71.89871936116577,686.5605595196685,0.7676295638084412,0.021711176189565043
18,5,1.0,0.023728515100889424,0.1960827111216002,5.099888686156795,-7.139184780872421,4.569181585296813,0.03222163510987247,192.93841440451658,3.8751964569091797,13.537803484886306,-156619.3552730102,-174.39280962367923,98.41140595288017,994.6592195211883,0.7792060375213623,0.03222163510987247
19,5,1.0,0.024354534019991065,0.1782586399841216,5.6098262619364485,-6.381194151367478,2.097173196410301,0.03311256189759691,206.20733789688924,4.116246700286865,13.744747056146501,-158069.81582648744,-274.94341860834214,104.4257462486774,899.8338267717294,0.7053840160369873,0.03311256189759691
20,5,1.0,0.018,0.22841902813010417,4.377918985936734,-4.511737206312388,6.878882857688739,0.024083189157584593,73.3498334648567,4.032168388366699,13.206338603100892,-161551.05206269847,-583.2348260538024,64.13786762953575,679.5212390973434,0.5952027440071106,0.024083189157584593
21,6,1.0,0.019563591277085464,0.22769261956446069,4.391885876287247,2.4311951335172997,13.677595259964145,0.02629649337728602,-79.22170274056833,3.6780714988708496,13.213255231956701,-154006.70668381517,182.61703188585744,197.601860363739,971.4513505320116,-1.2361842393875122,0.02629649337728602
