i,true_cluster_id,true_Jr,true_Jz,true_Jphi,true_energy,true_DM,true_ell_radian,true_bee_radian,true_HRV,true_pml,true_pmb,true_dist_kpc,true_parallax
0,0,425.4686453354657,43.22117104845353,-802.6647797326476,-168281.1481838887,11.755170822143555,1.0276023149490356,0.5262395143508911,-53.34409713745117,-22.209064483642578,3.3955652713775635,2.24405837059021,0.44562119245529175
1,1,667.7446734102631,22.471303745703636,1176.0179899353204,-148741.21180814237,11.536675453186035,3.983489513397217,0.5580899715423584,364.8158264160156,13.475436210632324,-20.942148208618164,2.029247999191284,0.49279338121414185
2,1,677.8389643166678,23.925447515278606,1139.6517485419088,-149175.36664124313,13.1580810546875,3.087252378463745,-0.36391884088516235,-122.65569305419922,16.58534049987793,-1.7737762928009033,4.281698703765869,0.23355215787887573
3,2,834.9820260045477,23.926750405035456,-4.761712560451996,-172812.9507353299,11.284908294677734,3.390531063079834,0.7074328660964966,93.68256378173828,26.462966918945312,-8.15782642364502,1.8070976734161377,0.5533735156059265
4,2,778.1389885518618,74.4369487114781,-24.245247966590785,-172233.9756628915,11.426482200622559,2.3817124366760254,0.7812056541442871,-49.230987548828125,23.94622802734375,12.664312362670898,1.9288411140441895,0.5184460282325745
5,2,763.6772054318641,62.607013115535395,-63.76232148389498,-172403.4289803684,12.43043041229248,1.672471284866333,0.721527099609375,-210.20648193359375,-3.6592228412628174,11.843381881713867,3.062570810317993,0.3265230655670166
6,3,558.2345134850518,119.74419792257213,-588.5568685813573,-164578.5220652857,12.713306427001953,3.8549160957336426,-0.5242847204208374,145.59271240234375,8.304882049560547,0.8595334887504578,3.488680362701416,0.28664132952690125
7,3,572.697023912375,130.76451992943103,-532.6065948537188,-165033.58364240403,13.466300964355469,1.8003584146499634,0.740207850933075,-92.24925231933594,3.4515750408172607,5.948730945587158,4.934693813323975,0.20264682173728943
8,3,520.9356886910439,124.71462723523594,-651.4539771640557,-164256.83732209442,13.083465576171875,5.609886646270752,-0.6276083588600159,94.49895477294922,1.4575659036636353,6.765935897827148,4.13707160949707,0.2417168766260147
9,3,578.1706813786863,175.96123644005803,-477.4075149006573,-164530.31695272322,13.156274795532227,2.6613879203796387,-1.0687607526779175,-80.29401397705078,8.722291946411133,-3.185633420944214,4.278139114379883,0.2337464839220047
10,4,177.45380879669645,87.99879331887084,1072.2831494600125,-169621.053561902,12.8666353225708,5.931877613067627,-0.4450633227825165,281.1545715332031,-18.654253005981445,7.422208786010742,3.743924379348755,0.26709941029548645
11,4,181.86996943308532,94.86353581676893,1031.7276153005923,-170470.8972893948,12.178535461425781,0.7913225889205933,0.8519853949546814,-245.58326721191406,-12.65522575378418,20.652637481689453,2.727137804031372,0.36668479442596436
12,4,177.4015540224127,84.67756991043217,1087.0783456770296,-169319.45365940616,12.725688934326172,1.2048051357269287,0.4407334625720978,-314.3729553222656,0.03090001828968525,12.737302780151367,3.5086326599121094,0.28501132130622864
13,4,180.08010231818386,93.15978353455233,1063.267974056047,-169558.95116398964,12.463008880615234,0.8843096494674683,0.4311979115009308,-258.14019775390625,-21.694337844848633,11.025449752807617,3.1088650226593018,0.3216607868671417
14,4,181.9869306169024,102.97061004674599,1017.8864120539474,-170515.20531498845,13.223257064819336,1.1716636419296265,-0.5858056545257568,-295.4023742675781,-0.18987223505973816,-10.004883766174316,4.412161827087402,0.22664625942707062
15,5,406.51587089155095,195.10822162640358,-1146.331274721295,-153111.19819487093,13.256373405456543,4.670086860656738,0.8432130217552185,117.7301254272461,-8.955743789672852,-6.6899871826171875,4.479965686798096,0.2232159972190857
16,5,430.40781256495194,173.38039893187383,-1124.1621674713267,-153478.07534335245,13.155715942382812,4.591597557067871,1.1002452373504639,-21.863327026367188,5.021653175354004,-4.889710903167725,4.277038097381592,0.23380665481090546
17,5,513.9745844802535,154.15667555050797,-995.6375568171062,-154077.6250278818,12.451580047607422,2.388795852661133,1.107871651649475,-175.4633331298828,1.5521676540374756,9.287860870361328,3.0925440788269043,0.32335835695266724
18,5,467.39074480233734,197.17105316406165,-1016.125998930709,-153767.9696504272,12.724376678466797,1.9934241771697998,-0.46685177087783813,-66.99407958984375,9.263753890991211,1.6001440286636353,3.5065126419067383,0.2851836383342743
19,5,497.29250296384345,171.1685166128868,-1012.6819335835081,-153763.2982422978,13.365521430969238,2.415228843688965,1.1563315391540527,38.49040222167969,7.587440490722656,0.9120420217514038,4.710904598236084,0.21227344870567322
20,5,497.89448655569913,175.20818085632973,-992.0567204979234,-154053.39908238195,13.011331558227539,2.81758975982666,0.7408889532089233,-150.91729736328125,6.9079766273498535,1.2052184343338013,4.001900672912598,0.24988126754760742
21,6,714.8325251027479,108.96349709258014,796.0042470795815,-152861.23011011558,12.751206398010254,0.9972202181816101,0.7704076766967773,-235.510009765625,3.277515411376953,17.930641174316406,3.550105333328247,0.28168177604675293
22,6,755.862066336335,107.78254136164061,677.3905702711054,-154104.60893129013,12.541982650756836,5.707117080688477,0.6753536462783813,269.978759765625,-7.206567764282227,-17.52249526977539,3.2240118980407715,0.31017255783081055
23,6,680.1685932345032,137.84078263061352,782.8526241549989,-153518.42261377032,13.017820358276367,5.246582984924316,0.7728391885757446,212.43272399902344,2.8002495765686035,-15.12477970123291,4.013876914978027,0.24913568794727325
24,6,710.3450330685795,117.34932640095363,760.5284450036489,-153461.91062146937,13.23025894165039,1.058760643005371,-0.4143661558628082,-341.884521484375,-15.240663528442383,-1.9014179706573486,4.426412582397461,0.22591657936573029
25,6,745.278075922465,146.80738220405846,695.2305621563938,-152690.85409514935,13.392882347106934,0.5572336316108704,-0.4602998197078705,-173.05770874023438,-21.229145050048828,2.421186923980713,4.7706379890441895,0.2096155732870102
26,6,731.1808529166569,160.48120915180425,696.5605704687912,-152713.369230189,13.100025177001953,0.37606188654899597,-0.3693388104438782,44.16092300415039,-26.344789505004883,-1.314723014831543,4.168743133544922,0.23988045752048492
27,6,700.8427632988593,125.08204665602004,837.612247135337,-151869.02628244902,13.02243709564209,3.062485694885254,-1.1471930742263794,-103.05023193359375,16.915760040283203,-7.01639986038208,4.0224199295043945,0.24860656261444092
28,7,357.80417281513627,596.2729290699659,-399.21650704623966,-163373.64554724738,12.997918128967285,2.0600595474243164,0.9478235244750977,-42.74403381347656,3.6965808868408203,11.815669059753418,3.9772565364837646,0.25142958760261536
29,7,369.5634664879029,584.5005017208586,-378.62334334988736,-163452.3788281434,13.27151107788086,5.201177597045898,-1.1496505737304688,-56.807762145996094,-2.9567294120788574,10.311139106750488,4.5113043785095215,0.2216653823852539
30,7,368.2895391858392,593.0745404174825,-386.41893489244916,-163372.67239023038,12.8427734375,3.9999117851257324,-1.0948433876037598,-17.601051330566406,6.887148380279541,11.334762573242188,3.703007936477661,0.2700507342815399
