i,true_cluster_id,true_Jr,true_Jz,true_Jphi,true_energy,true_DM,true_ell_radian,true_bee_radian,true_HRV,true_pml,true_pmb,true_dist_kpc,true_parallax
0,0,454.8062326062842,285.90221642288395,769.9788660674619,-157980.160910821,13.145037651062012,0.26989954710006714,1.0291481018066406,-5.282512664794922,-20.989337921142578,-3.6778059005737305,4.256058216094971,0.2349591851234436
1,1,150.62240314580873,210.1654263710975,-1887.8032006715473,-144185.24095506122,11.02873420715332,5.733528137207031,0.4939110577106476,50.16268539428711,2.8364710807800293,15.591665267944336,1.6060049533843994,0.6226630806922913
2,1,198.2297651462834,203.87603173550104,-1745.4820723207179,-145889.1246112104,12.996500015258789,0.5212030410766602,-0.7322809100151062,62.0728759765625,-0.972825288772583,4.454244613647461,3.9746594429016113,0.2515938878059387
3,2,80.97812875913735,345.15565767693556,2593.133905390152,-130005.96868837476,13.318486213684082,4.118499755859375,-0.45377880334854126,260.4657287597656,14.683177947998047,11.800190925598145,4.609961032867432,0.21692156791687012
4,2,110.93038061033451,336.31833351367385,2566.9839320430538,-129900.12252424782,13.0610933303833,2.608729362487793,-0.5971773266792297,-258.397705078125,21.529478073120117,-1.8365824222564697,4.094666957855225,0.24422010779380798
5,2,115.29639914685065,341.4517114244581,2554.8971230787956,-129907.54232889571,13.093633651733398,2.5876739025115967,-0.7484630346298218,-251.3323211669922,21.34909439086914,-4.100964069366455,4.156489849090576,0.24058762192726135
6,3,486.6409031340721,77.87693333138735,-803.5445104645304,-163493.12749644404,12.048192977905273,2.973323345184326,-1.138879656791687,82.13363647460938,14.350725173950195,4.385205268859863,2.568258047103882,0.3893689811229706
7,3,437.81788781457016,76.95602174836647,-979.5355389320445,-160602.0483558333,11.98469066619873,3.4906044006347656,1.12947678565979,-67.50736999511719,13.667593955993652,1.5727999210357666,2.494239091873169,0.40092387795448303
8,3,436.51984664975475,80.07254605374328,-941.397502831028,-161632.64310802968,12.29043960571289,1.9378671646118164,0.9866011142730713,-16.100048065185547,10.867807388305664,5.789543628692627,2.87136173248291,0.3482668101787567
9,3,432.47033980022,87.79589996496233,-923.1690740022459,-161996.34838872534,12.877300262451172,0.8681615591049194,0.5544580817222595,-35.5152587890625,-15.64433479309082,-2.6513936519622803,3.762356758117676,0.2657908499240875
10,4,954.7901825141639,86.48840612066476,258.0506951931311,-156419.99414455742,10.512741088867188,3.6990909576416016,0.5122576951980591,-49.3814811706543,52.711402893066406,-11.521468162536621,1.2663335800170898,0.7896813154220581
11,4,1050.4225959151584,55.69223727134565,217.03537462812534,-155163.42649041925,13.392720222473145,1.4282066822052002,0.4107069671154022,-168.66136169433594,7.788015365600586,4.3299431800842285,4.770281791687012,0.20963121950626373
12,4,988.7875174699831,113.85246292319604,190.6782466567092,-155867.00021750107,12.752750396728516,5.783849716186523,0.6308566331863403,17.39871597290039,-24.67960548400879,6.983421802520752,3.5526301860809326,0.2814815938472748
13,4,946.8232840151973,122.11632212065877,287.23093705820065,-155218.6720232009,12.920280456542969,2.6574747562408447,-0.9185911417007446,68.50608825683594,16.440929412841797,-2.330136775970459,3.837568521499634,0.2605816721916199
14,4,1031.744026515906,42.7152241999233,278.4683965901422,-155073.05080409657,12.885168075561523,0.8964893817901611,-0.36415863037109375,-266.6562805175781,5.660881042480469,-8.711833000183105,3.7760133743286133,0.2648295760154724
15,5,293.433317448902,664.446900970475,-274.0578231546751,-168055.70560901886,12.839902877807617,5.552534103393555,0.8804783225059509,-58.961509704589844,-17.06522560119629,-5.212780952453613,3.698115825653076,0.2704079747200012
16,5,264.9043044140732,692.5382502026612,-281.86000383331105,-168149.44192082348,13.446596145629883,0.9083159565925598,-0.9651805758476257,34.68457794189453,-4.87596321105957,-9.885909080505371,4.890115737915039,0.20449413359165192
17,5,274.24556582156697,654.2077522538594,-317.8312243718792,-168249.20392687785,12.19601821899414,1.6376315355300903,-1.052031397819519,-197.99070739746094,5.304029941558838,-8.762500762939453,2.7491836547851562,0.3637443482875824
18,5,371.7790145405078,464.45444819838985,-274.5165152636783,-170595.3352860149,13.113691329956055,6.168513774871826,0.9345561265945435,-137.95339965820312,-11.53345012664795,5.520157814025879,4.195061683654785,0.23837551474571228
19,5,327.9655971184411,628.7195180264929,-219.34504660144285,-169687.30259378836,13.314189910888672,1.212815284729004,-1.1242326498031616,-167.8290557861328,-0.5853443145751953,-7.202151298522949,4.600849151611328,0.21735118329524994
20,5,382.71858499338975,528.4209629639201,-210.3856256736689,-170013.89505155516,13.145966529846191,0.35699212551116943,0.9727903604507446,-174.99061584472656,-5.6392669677734375,8.07618522644043,4.25787878036499,0.23485873639583588
21,6,1003.933434343745,81.3745285544291,-387.32205079578125,-152277.07928326086,13.04941177368164,3.6966452598571777,-0.8588069677352905,213.6011962890625,5.555972576141357,8.673913955688477,4.072699069976807,0.2455374151468277
22,6,949.085980758727,84.05006852604049,-416.1326625952388,-153481.37200289036,12.931192398071289,3.5920846462249756,-0.5759840607643127,-45.23023986816406,12.281905174255371,1.8690732717514038,3.8568999767303467,0.2592755854129791
23,6,975.0578187912469,58.59223679123244,-426.59014698497043,-153151.82170435225,13.239778518676758,3.7640812397003174,-0.3791867196559906,254.55441284179688,5.281447887420654,1.9374085664749146,4.445858955383301,0.22492840886116028
24,6,1009.4997958525684,47.15424879835961,-445.2914232279835,-151905.36008292547,13.469029426574707,3.797852039337158,-0.35437196493148804,19.184263229370117,8.788265228271484,1.8826369047164917,4.940898418426514,0.2023923397064209
25,6,937.550913060334,79.02419576185474,-497.3725238144907,-152410.59354100103,13.33045768737793,3.4022624492645264,-0.7767171859741211,165.45103454589844,7.713653087615967,4.839524745941162,4.6354451179504395,0.2157290130853653
26,6,1011.6488890497409,57.49338787841569,-445.61469678837193,-151540.4030279203,13.398369789123535,2.910844087600708,-0.5761439800262451,81.39076232910156,9.983800888061523,1.2863872051239014,4.782708168029785,0.2090865671634674
27,6,1033.023756373441,103.2753749175659,-283.8593799357277,-152607.90217303444,13.13315200805664,3.388056516647339,-0.9840933680534363,-86.4177017211914,11.884623527526855,-1.8129180669784546,4.232824802398682,0.23624885082244873
28,7,151.0318713316798,188.4963330037268,1268.9401520288184,-160312.84668220064,10.678169250488281,0.9713821411132812,1.2986897230148315,-3.5277099609375,-22.470781326293945,62.15803527832031,1.3665764331817627,0.7317556142807007
29,7,119.83667376211223,218.91519401551028,1311.5894823849958,-159331.962246246,12.819406509399414,5.040215492248535,-0.4870930314064026,387.8291320800781,1.8092098236083984,5.874449253082275,3.66337513923645,0.27297231554985046
30,7,155.19094292548868,218.41336611632545,1220.389467581207,-160521.42216233304,13.250120162963867,1.7207871675491333,0.6136270761489868,-268.6944580078125,3.973020553588867,12.488948822021484,4.4670820236206055,0.2238597869873047
31,7,99.2770143028761,223.86224459079546,1383.7425603441573,-157981.6625930345,12.708234786987305,5.423960208892822,-1.1501399278640747,82.61202239990234,-13.273892402648926,22.485000610351562,3.4805426597595215,0.28731152415275574
32,7,143.72761001400798,200.06755123062948,1261.8102291788455,-160485.79083046503,13.38858413696289,4.631561279296875,-0.4020148515701294,305.9356994628906,3.105285406112671,9.375627517700195,4.761203289031982,0.2100309431552887
33,7,117.55167400678546,220.15103504693704,1320.1330290756687,-159160.96475720714,11.278007507324219,2.876351833343506,-0.4786299169063568,-30.774707794189453,43.62390899658203,-15.974129676818848,1.8013638257980347,0.5551349520683289
34,7,145.95736465773896,209.309137125682,1245.8349164778765,-160405.94083010135,13.08189582824707,1.8566720485687256,1.3503997325897217,-80.94109344482422,9.609831809997559,17.311819076538086,4.1340837478637695,0.24189156293869019
35,7,148.69042230232216,209.07685116958862,1237.5275196638997,-160504.45926599644,13.203262329101562,3.2301712036132812,1.408005714416504,4.683903694152832,18.57475471496582,-1.6738518476486206,4.371720790863037,0.22874288260936737
36,8,77.33326190217963,340.302490974779,-1624.1672180373398,-149089.56593516914,13.365684509277344,1.2992589473724365,0.9874468445777893,-53.807891845703125,1.4292701482772827,0.05141329765319824,4.711258411407471,0.212257519364357
37,8,51.85037845034086,340.20733241167625,-1726.5764241784855,-147563.26923721898,12.633410453796387,3.54719614982605,-0.7496405839920044,19.90857696533203,3.0464999675750732,8.92696475982666,3.3626537322998047,0.2973841726779938
38,8,40.60168872190668,368.379818426675,-1767.6148913187733,-146268.47980302793,13.046478271484375,4.671703815460205,1.143540620803833,-86.2113037109375,-2.141906499862671,-4.382040500640869,4.067200660705566,0.24586935341358185
39,8,32.04595477103536,368.82126959454496,-1777.4795924512039,-146304.2374304955,12.234199523925781,1.577987551689148,0.9560050964355469,-138.63128662109375,-2.176506757736206,-3.8360188007354736,2.7979490756988525,0.3574046492576599
