i,true_cluster_id,HRV_error,parallax_error,we_parallax,we_dist_kpc,we_pmb,we_pml,pml_error,we_HRV,true_ell_radian,we_DM,we_energy,we_Jphi,we_Jz,we_Jr,true_bee_radian,pmb_error
0,0,1.0,0.018,0.4056921838911617,2.464923012340504,-4.989768256017804,-31.896588365340293,0.024083189157584593,-31.009203174436838,5.693241596221924,11.959016796894165,-167947.06923885638,369.62915435742667,228.19531306031817,535.1694226463002,0.8758661150932312,0.024083189157584593
1,1,1.0,0.01812191966998246,0.27856401657652025,3.589839105171377,2.8014257854266122,-26.23758808287966,0.024565240999800148,9.732042354318121,5.639968395233154,12.775374920743808,-157216.81536101882,364.99761373932296,275.0150921427733,730.4900064906468,-0.6167498230934143,0.024565240999800148
2,1,1.0,0.018,0.3960683671662593,2.5248166299032553,18.203777131208323,-21.493985831436323,0.024083189157584593,191.54570904284012,4.943839073181152,12.0111492102675,-160821.09479923846,320.9882601404419,261.44225915562845,683.3376998821336,-0.6225889325141907,0.024083189157584593
3,2,1.0,0.016583282048175916,0.3218296748437521,3.107233664780909,-1.346247227150099,-4.489239894702463,0.022936168423856283,198.60911549507378,4.467504024505615,12.461869567705888,-164186.1572055146,-985.6406907834007,111.62486649100602,320.89121831621617,0.4416643977165222,0.022936168423856283
4,2,1.0,0.017041425026418294,0.4796058860488357,2.0850453030056753,-2.136396237285332,-13.424177400450176,0.023421197009218405,195.65124968425656,4.657512187957764,11.595577477919704,-165546.1056110466,-843.2649290939482,101.0698143311728,392.75467858009483,0.497315376996994,0.023421197009218405
5,2,1.0,0.016110851145040614,0.3287739561989066,3.041603451688871,-3.4552241676899644,-13.907742652620671,0.022305401274992982,117.00465853824443,5.028208255767822,12.415512961850297,-166145.69041953096,-848.2213461607496,100.75059829250145,380.8555032511692,0.8453156352043152,0.022305401274992982
6,3,1.0,0.015610034279220395,0.2972269843701947,3.3644320757717785,-16.767153946413693,-15.268918385433677,0.02183419712055669,85.36917854098695,6.2591938972473145,12.63455882396709,-155601.73762155234,25.57657007078074,151.30582077850895,1052.3697835679802,0.7100179195404053,0.02183419712055669
7,3,1.0,0.018,0.2218529535564571,4.507490136909627,-5.534052934561396,-22.8980847616068,0.024083189157584593,-6.726820486551933,5.733006000518799,13.269673925457601,-139665.5343592123,44.39846772400938,120.7946043752978,1534.2864693887054,-0.5131471753120422,0.024083189157584593
8,3,1.0,0.01674401467896309,0.19923278958056712,5.019254120294356,-7.300390821703366,7.484557171374191,0.022901183817121338,126.51420709154675,4.830602645874023,13.503195920876653,-143871.51362243667,285.47272882841605,159.0724624838457,1216.6188962080457,0.35283413529396057,0.022901183817121338
9,3,1.0,0.015816807452173804,0.2294225117105225,4.358770168385942,-4.751201291870981,-12.91963759541135,0.022124802972308902,-283.9028821186602,1.291393756866455,13.196819849523788,-149718.2815439067,85.3640230990651,146.01523269035476,1177.7950873485454,-0.7007326483726501,0.022124802972308902
